product_id,group_id,variant_id,confidence,evidence
wmt_14912756922,dell_inspiron_15_3000_3520_15,"dell_inspiron_15_3000_3520_15/config:16gb_1024gb_dell_inspiron_15_3000_3520_business_laptop,_15.6""_fhd,_intel_core_i3-1215u,_16gb_ram,_1tb_ssd,_wi-fi,_windows_11_pro_with_microsoft_office_lifetime_license/size:15.6/silicon:intel_i3_1215u/packaging:new_bundle",0.8525,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_15041820958,lenovo_ideapad_1_15_6_fhd,"lenovo_ideapad_1_15_6_fhd/config:40gb_2048gb_lenovo_ideapad_1i_laptop,_15.6""_fhd_touchscreen,_intel_core_i5-1235u,_40gb_ram,_2tb_ssd,_win_11/size:15.6/silicon:intel_i5_1235u/packaging:new",0.853,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14935962830,lenovo_ideapad_1_15_6_fhd,"lenovo_ideapad_1_15_6_fhd/config:16gb_1024gb_lenovo_ideapad_slim_3_laptop,_15.6""_fhd_ips_touchscreen,_amd_ryzen_7_7730u,_16gb_ram,_1.16tb_storage(1tb_ssd_+_160gb_docking_station),_webcam,_backlit_keyboard,_wi-fi_6,_dolby_audio,_win_11,_blue/size:15.6/silicon:amd_ryzen7_7730u/packaging:new_bundle",0.8497,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14952103659,lenovo_ideapad_1_15_6_fhd,"lenovo_ideapad_1_15_6_fhd/config:4gb_128gb_lenovo_dcg_sourcing_ideapad_15.6""_full_hd_laptop,_amd_ryzen_3_7320u,_128gb_ssd,_windows_11_home_in_s_mode,_82vg00r2us/size:15.5/silicon:amd_ryzen3_7320u/packaging:new",0.8387,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14953213190,acer_aspire_3_15_6_full,"acer_aspire_3_15_6_full/config:8gb_512gb_restored_acer_aspire_3_-_15.6""_notebook_full_hd_amd_ryzen_5_7520u_-_8_gb_ram_512_gb_ssd_-_english_keyboard_-_silver_-_a315-24p_a315-24p-r2ag_(refurbished)/size:15.6/silicon:amd_ryzen5_7520u/packaging:refurbished",0.837,"variant_text_strong,group_text_good,axes_complete,variant_axes_consistent,group_popular"
wmt_14964357423,asus_rog_zephyrus_g16_16_fhd,"asus_rog_zephyrus_g16_16_fhd/config:24gb_1024gb_asus_vivobook_f1605_16""_fhd+_windows_laptop,_intel_core_i7-1355u,_24gb_ram,_1tb_ssd,_black/size:16/silicon:intel_i7_1355u/packaging:bundle",0.8487,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14969070547,hp_15_6_laptop_intel_core,"hp_15_6_laptop_intel_core/config:16gb_1024gb_hp_newest_laptop_15.6""_hd,_16gb_ram,_1tb_pcie_ssd,_intel_core_i3-1215u_processor,_webcam,_type-c,_hdmi,_wi-fi,_windows_11_home,_with_accessories,_silver/size:15.6/silicon:intel_i3_1215u/packaging:new_bundle",0.8522,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14990605709,jumper_16_touchscreen_windows_11_laptop,"jumper_16_touchscreen_windows_11_laptop/config:16gb_128gb_jumper_16""_touchscreen_windows_11_laptop_with_16gb_ddr4_640gb_storage,_2_in_1_convertible_computer,_4-core_intler_celeron_n5095,_360°_flip,_1yr_office_365_free/size:16/silicon:intel_i3/packaging:new_bundle",0.8446,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_14999517771,acer_predator_helios_18_gaming_laptop,"acer_predator_helios_18_gaming_laptop/config:16gb_512gb_acer_aspire_vero_16_av16-51p_-_intel_core_ultra_7_-_155u_/_up_to_4.8_ghz_-_win_11_home_-_intel_graphics_-_16_gb_ram_-_512_gb_ssd_-_16""_2560_x_1600_(wqxga)_-_wi-fi_6e_-_cobblestone_gray_-_kbd:_us_intl/size:16/silicon:intel_i7_14650hx/packaging:new",0.8491,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_15001209532,lenovo_ideapad_1_15_6_fhd,"lenovo_ideapad_1_15_6_fhd/config:16gb_512gb_lenovo_ideapad_1i_15.6""_fhd_touchscreen_laptop,_intel_i5_1235u,_16gb_ram,_672gb_storage(512gb_ssd_+_160gb_docking_station),_intel_iris_xe_graphics,_hd_camera,_dolby_audio,_wi-fi_6,_win_11_pro,_blue/size:15.6/silicon:intel_i5_1235u_intel_iris_xe/packaging:new_bundle",0.8519,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_15058721991,hp_15_6_laptop_intel_core,hp_15_6_laptop_intel_core/config:16gb_512gb_hp_victus_15.6_inch_fhd_144hz_ips_windows_laptop_intel_core_i5-13420h_16gb_ram_512gb_ssd_rtx_4050_mica_silver/size:15.6/silicon:intel_i5_13420h_nvidia_rtx_4050/packaging:new,0.8464,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_15067603110,hp_15_6_laptop_intel_core,"hp_15_6_laptop_intel_core/config:32gb_2048gb_hp_255_g10_15.6""_fhd_business_laptop,_amd_ryzen_7_7730u,_32gb_ram,_2tb_pcie_ssd,_numeric_keypad,_webcam,_wi-fi_6,_hdmi,_windows_11_pro/size:15.5/silicon:amd_ryzen7_7730u/packaging:new",0.8474,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_15076908938,hp_15_6_laptop_intel_core,hp_15_6_laptop_intel_core/config:16gb_512gb_hp_15.6_inch_fhd_ips_touch_windows_laptop_amd_ryzen_7_7730u_16gb_ram_512gb_ssd_natural_silver/size:15.6/silicon:amd_ryzen7_7730u/packaging:new,0.8402,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_94082975,acer_spin_714_14_touchscreen_chromebook,"acer_spin_714_14_touchscreen_chromebook/config:8gb_8gb_acer_chromebook_plus_514_14""_intel_core_i3-n305_8gb_ram_128gb_ssd_1.8ghz-_manufacturer_refurbished/size:14/silicon:intel_i3/packaging:refurbished",0.8518,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14323307200,dell_inspiron_15_3000_3520_15,"dell_inspiron_15_3000_3520_15/config:16gb_1024gb_dell_inspiron_15_3000_3520_business_laptop_-_with_microsoft_office_lifetime_license,_15.6""_fhd_display,_intel_core_i3-1215u,_16gb_ram,_1tb_ssd,_wi-fi,_bluetooth,_windows_11_pro/size:15.6/silicon:intel_i3_1215u/packaging:new_bundle",0.8437,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14377322800,dell_inspiron_15_3000_3520_15,"dell_inspiron_15_3000_3520_15/config:32gb_1024gb_dell_inspiron-3530_15.6""-fhd_business_laptop_-_i7_1355u,_intel_iris_xe_graphics,_32gb_ram,_1tb_ssd,_wi-fi_6,_anti-glare,_backlit_keyboard,_windows_11_pro/size:15.6/silicon:intel_i7_1355u_intel_iris_xe/packaging:new",0.8541,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14382911265,dell_inspiron_15_3000_3520_15,"dell_inspiron_15_3000_3520_15/config:64gb_2048gb_dell_inspiron_3530_15.6""_fhd_business_laptop_-_intel_core_i7-1355u,_intel_iris_xe_graphics,_wi-fi_6,_led-backlit,_windows_11_pro(64gb_|_2tb_ssd)/size:15.6/silicon:intel_i7_1355u_intel_iris_xe/packaging:new",0.8534,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14385560187,asus_rog_zephyrus_g16_16_fhd,"asus_rog_zephyrus_g16_16_fhd/config:48gb_2048gb_asus_rog_zephyrus_g16_gaming_laptop,_intel_i7-13620h,_48gb_ddr4_ram,_2tb_pcle_ssd,_16""_fullhd_(1920x1080),_nvidia_g-force_rtx_4070,_w11_pro/size:16/silicon:intel_i7_13620h_nvidia_rtx_4070/packaging:new",0.8521,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14389202621,dell_inspiron_15_3000_3520_15,"dell_inspiron_15_3000_3520_15/config:16gb_1024gb_dell_inspiron_3520_15.6""_fhd_touchscreen_laptop_-_with_office_2024_lifetime,_intel_core_i5-1235u,_wi-fi_6,_anti-glare,_windows_11_pro(16gb_ram_|_1tb_ssd)/size:15.6/silicon:intel_i5_1235u/packaging:new_bundle",0.8499,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14399966833,hp_essential_laptop_everyday_notebook_with,hp_essential_laptop_everyday_notebook_with/config:16gb_128gb_hp_14-inch_essential_portable_laptop_-_with_1-year_ai-powered_office_365_|_1tb_cloud_storage_|_intel_quad-core_|_win_11_pro_with_256g_external_sd_storage_(16g_ram_|_128g_emmc)/size:14/silicon:intel_i7_8650u/packaging:new_bundle,0.8394,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_14671917444,asus_vivobook_15_15_6_full,asus_vivobook_15_15_6_full/config:32gb_512gb_asus_tuf_gaming_15.6_inch_fhd_144hz_laptop_|_amd_ryzen_7-7435hs(beat_i7-1355u)_|nvidia_geforce_rtx_3050_|_backlit_|_black_|_32gb_ram_ddr5_|_512gb_ssd_|_windows_11_home_|_bundle_with_usb_3.0_hub/size:15.6/silicon:intel_i7_1355u_nvidia_rtx_3050/packaging:bundle,0.8455,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14702810589,asus_vivobook_15_15_6_full,asus_vivobook_15_15_6_full/config:32gb_2048gb_asus_tuf_gaming_15.6_inch_fhd_144hz_laptop_|_amd_ryzen_7-7435hs(beat_i7-1355u)_|nvidia_geforce_rtx_3050_|_backlit_|_black_|_32gb_ram_ddr5_|_2tb_ssd_|_windows_11_home_|_bundle_with_usb_3.0_hub/size:15.6/silicon:intel_i7_1355u_nvidia_rtx_3050/packaging:bundle,0.8449,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14730954186,acer_aspire_3_15_6_full,"acer_aspire_3_15_6_full/config:8gb_128gb_acer_aspire_go_15.6""_full_hd_slim_daily_laptop,_8-core_intel_i3-n305_processor,_8gb_ram,_128gb_emmc_+_256gb_portable_ssd,_wifi6,_webcam,_usb_hub+hdmi_cable,_win_11/size:15.6/silicon:intel_i3/packaging:new_bundle",0.848,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93733431,hp_stream_14_hd_lightweight_laptop,"hp_stream_14_hd_lightweight_laptop/config:8gb_8gb_hp_inc._chromebook_laptop_computer_14""_fhd_touch_screen_intel_core_i3_8_gb_memory;/size:14/silicon:intel_i3",0.844,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_13060771458,dell_inspiron_15_3000_3520_15,"dell_inspiron_15_3000_3520_15/config:32gb_2048gb_new_dell_inspiron_15.6""_fhd_touchscreen_laptop,_intel_core_i5-1235u(beat_i7-1195g7),_32gb_ram,_2tb_ssd,_windows_11_home,black/size:15.6/silicon:intel_i5_1235u/packaging:new",0.8515,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_10436300771,lenovo_lenovo_x1_carbon_14_laptop,"lenovo_lenovo_x1_carbon_14_laptop/config:16gb_128gb_restored_lenovo_x1_carbon_|_14""_laptop_|_intel_core_i7-8650u_|_16gb_ram_|_128gb_ssd_|_windows_11_pro_(refurbished)/size:14/silicon:intel_i7_8650u/packaging:new",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_1333450279,lenovo_thinkpad_14_full_hd_intel,"lenovo_thinkpad_14_full_hd_intel/config:32gb_512gb_lenovo_thinkpad_x1_carbon_gen_9_20xw_-_ultrabook_-_intel_core_i7_-_1185g7_/_up_to_4.8_ghz_-_win_11_pro_-_intel_iris_xe_graphics_-_32_gb_ram_-_512_gb_ssd_tcg_opal_encryption_2,_nvme,_tlc_-_14""_ips_1920_x_1200_-_wi-fi_6_-_black_paint_-_kbd:_us/size:14/silicon:intel_i7_intel_iris_xe",0.8519,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93345413,lenovo_thinkbook_16_g6_laptop_16,"lenovo_thinkbook_16_g6_laptop_16/config:32gb_32gb_lenovo_thinkpad_t16_laptop,_16""_fhd+_display,_intel_core_i7-1355u,_32gb_ram,_1tb_ssd,_windows_11_pro,_black_(21hhs1c600)/size:16/silicon:intel_i7_1355u/packaging:bundle",0.8491,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14869252307,acer_chromebook_315_2019_15_6_2019,"acer_chromebook_315_2019_15_6_2019/config:16gb_1024gb_acer_chromebook_315_15.6''_hd_laptop,_intel_pentium_n6000,_16gb_ram,_1tb_ssd,_wi-fi,_chrome_os,_silver_+_protective_sleeve_with_mazepoly_accessories/size:15.6/silicon:intel_i3_1215u/packaging:new_bundle",0.8526,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93291245,asus_zenbook_14_14_fhd_oled,"asus_zenbook_14_14_fhd_oled/config:8gb_8gb_asus_zenbook_14""_wuxga_oled_touchscreen_laptop,_intel_core_ultra_5_125h,_8gb_ram,_512gb_ssd,_windows_11_home/size:14/silicon:amd_ryzen5_8640hs",0.85,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93415862,acer_chromebook_plus_516_ge_16,"acer_chromebook_plus_516_ge_16/config:8gb_8gb_acer_chromebook_plus_516_ge_16""_-_gaming_-_wqxga_-_intel_core_5_120u_-_8_gb_ram_-_256_gb_ssd_-_cbg516-2h_cbg516-2h-59s4_-_manufacturer_refurbished/size:16/silicon:intel_i5/packaging:refurbished",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
tgt_93416024,acer_aspire_3_15_6_full,"acer_aspire_3_15_6_full/config:16gb_16gb_acer_nitro_v_-_15.6""_laptop_amd_ryzen_5_7535hs_3.30ghz_16gb_ram_512gb_ssd_w11h_-_manufacturer_refurbished/size:15.5/silicon:amd_ryzen5_7535hs/packaging:refurbished",0.8452,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93538738,acer_aspire_3_15_6_full,"acer_aspire_3_15_6_full/config:8gb_8gb_acer_nitro_v_-_15.6""_laptop_intel_core_i5-13420h_2.10ghz_8gb_ram_512gb_ssd_w11h_|_anv15-51-51h9_|_nh.qn8aa.006_-_manufacturer_refurbished/size:15.5/silicon:intel_i5_13420h/packaging:refurbished",0.8478,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93538742,acer_aspire_3_15_6_full,"acer_aspire_3_15_6_full/config:32gb_32gb_acer_predator_-_15.6""_laptop_intel_core_i9-12900h_2.50ghz_32gb_ram_2tb_ssd_w11h_|_ph315-55s-90k9_|_nh.qj1aa.001_-_manufacturer_refurbished/size:15.5/silicon:intel_i9_12900h/packaging:refurbished",0.8428,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93538791,acer_spin_714_14_touchscreen_chromebook,"acer_spin_714_14_touchscreen_chromebook/config:8gb_8gb_acer_-_14""_touchscreen_chromebook_intel_i3-n305_3.80ghz_8gb_ram_512gb_ssd_chromeos_|_cb514-4ht_|_nx.kv0aa.001_-_manufacturer_refurbished/size:14/silicon:intel_i3/packaging:refurbished",0.8528,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93538813,acer_aspire_3_15_6_full,"acer_aspire_3_15_6_full/config:16gb_16gb_acer_aspire_3_-_15.6""_touchscreen_laptop_amd_ryzen_5_7520u_2.80ghz_16gb_1tb_w11h_|_a315-24pt-r1l8_|_nx.kjzaa.003_-_manufacturer_refurbished/size:15.5/silicon:amd_ryzen5_7520u/packaging:refurbished",0.8414,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93593133,acer_nitro_17_gaming_laptop_nvidia,acer_nitro_17_gaming_laptop_nvidia/config:16gb_16gb_acer_nitro_17_gaming_laptop_nvidia_geforce_rtx_4060_16gb_ram_1tb_ssd_-_amd_ryzen_7_8845hs-_an17-42-r9th_-_manufacturer_refurbished/size:17.5/silicon:amd_ryzen7_8845hs_nvidia_rtx_4060/packaging:refurbished,0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
tgt_93593141,acer_predator_helios_18_gaming_laptop,"acer_predator_helios_18_gaming_laptop/config:32gb_32gb_acer_swift_go_16_-_16""_laptop_32gb_ram_1tb_ssd_intel_core_ultra_9_2.3ghz_-_manufacturer_refurbished/size:16/silicon:intel_i7_13700h/packaging:refurbished",0.8424,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93593142,acer_aspire_3_15_6_full,acer_aspire_3_15_6_full/config:8gb_8gb_acer_aspire_5_laptop_intel_core_i5-12450h_2_ghz_8_gb_ram_512_gb_ssd_-_a515-57-55bx_-_manufacturer_refurbished/size:15.5/silicon:intel_i5_12450h/packaging:refurbished,0.8486,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93593143,acer_aspire_3_15_6_full,acer_aspire_3_15_6_full/config:16gb_16gb_acer_nitro_v_15_gaming_laptop_intel_core_i9-13900h_1.90_ghz_16gb_ram_512gb_ssd_-_manufacturer_refurbished/size:15.5/silicon:intel_i9_13900h/packaging:refurbished,0.8446,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93593152,acer_predator_helios_18_gaming_laptop,acer_predator_helios_18_gaming_laptop/config:16gb_16gb_acer_nitro_16_gaming_laptop_amd_ryzen_5_7640hs_4.30_ghz_16_gb_ram_512_gb_ssd_-_an16-41-r3zv_-_manufacturer_refurbished/size:16/silicon:amd_ryzen5_7640hs/packaging:refurbished,0.8422,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93593164,acer_predator_helios_18_gaming_laptop,acer_predator_helios_18_gaming_laptop/config:32gb_32gb_acer_predator_helios_16_gaming_laptop_-_intel_core_i9-14900hx_2.20ghz_32gb_ram_2tb_ssd_-_manufacturer_refurbished/size:16/silicon:intel_i9_14900hx/packaging:refurbished,0.8505,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_93733429,hp_inc_pavilion_laptop_computer_16,"hp_inc_pavilion_laptop_computer_16/config:32gb_32gb_hp_inc._probook_laptop_computer_16""_wuxga_intel_core_ultra_7_32_gb_memory;_1_tb_ssd/size:16/silicon:intel_i9",0.8504,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_94082981,acer_predator_helios_18_gaming_laptop,acer_predator_helios_18_gaming_laptop/config:16gb_16gb_acer_aspire_16_notebook_intel_core_5-120u_16gb_ram_512gb_ssd_1.40_ghz-_manufacturer_refurbished/size:16/silicon:intel_i5_1240p/packaging:refurbished,0.8425,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_94082991,acer_aspire_3_15_6_full,acer_aspire_3_15_6_full/config:32gb_32gb_acer_aspire_15_notebook_intel_corei7-150u_1.80ghz_32gb_ram_1tb_ssd_-_a15-51m-76ar_-_manufacturer_refurbished/size:15.5/silicon:intel_i7/packaging:refurbished,0.8492,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_94083083,acer_spin_714_14_touchscreen_chromebook,"acer_spin_714_14_touchscreen_chromebook/config:8gb_8gb_acer_spin_3_-_2_in_1_notebook_-_14""-_8gb_ram_-_512gb_ssd_-_sp314-55n-510g_-_manufacturer_refurbished/size:14/silicon:intel_i5_1240p/packaging:refurbished",0.8476,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_94083173,acer_predator_helios_neo_16s_ai,"acer_predator_helios_neo_16s_ai/config:32gb_32gb_acer_predator_helios_neo_16_gaming_notebook_-_16""-_nvidia_geforce_rtx_4070_-_32gb_ram_-_1tb_ssd_-_phn16-72-75nk-_manufacturer_refurbished/size:14.5/silicon:intel_i7_14700hx_nvidia_rtx_4070/packaging:refurbished",0.8458,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
tgt_94083174,acer_predator_helios_18_gaming_laptop,acer_predator_helios_18_gaming_laptop/config:16gb_16gb_acer_predator_helios_16_gaming_notebook_intel_core_i7-14700hx_2.10_ghz_16_gb_ram_1_tb_ssd_-_ph16-72-77ka_-_manufacturer_refurbished/size:16/silicon:intel_i7_14700hx/packaging:refurbished,0.8486,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_94083224,acer_predator_helios_18_gaming_laptop,"acer_predator_helios_18_gaming_laptop/config:16gb_16gb_acer_predator_triton_neo_16_gaming_notebook_-_16""-_nvidia_geforce_rtx_4060_-_16gb_ram_-_1tb_ssd_-_ptn16-51-71dy_-_manufacturer_refurbished/size:16/silicon:intel_i7_14700hx_nvidia_rtx_4060/packaging:refurbished",0.8503,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_94083234,acer_aspire_3_15_6_full,"acer_aspire_3_15_6_full/config:4gb_4gb_acer_chromebook_315_-_15.6""_4gb_ram_128gb_ssd_intel_n6000_1.10ghz_-_cb315-4h-p8fz_-_manufacturer_refurbished/size:15.5/silicon:intel_i5_1240p/packaging:refurbished",0.8426,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_94083258,acer_aspire_3_15_6_full,"acer_aspire_3_15_6_full/config:16gb_16gb_acer_aspire_3_notebook_15.6""_16gb_ram_512gb_ssd_2.8_ghz-_manufacturer_refurbished/size:15.5/silicon:amd_ryzen5/packaging:refurbished",0.8467,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_11830950137,microsoft_geek_squad_certified_refurbished_surface,"microsoft_geek_squad_certified_refurbished_surface/config:16gb_256gb_microsoft_surface_laptop_3_-_13.5""_touch-screen_-_intel_core_i7_-_16gb_memory_-_256gb_solid_state_drive_-_matte_black/size:13/silicon:intel_i7",0.8506,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_12075112669,dell_inspiron_15_3000_3520_15,"dell_inspiron_15_3000_3520_15/config:64gb_8192gb_dell_inspiron_15.6_inch_fhd_touch_screen_business_laptop,_intel_i5-1235u_processor,_16gb_ram,_1tb_ssd,_intel_uhd_graphics,_windows_11_home_in_s_mode,_bluetooth,_black_with_mazepoly_accessories/size:15.6/silicon:intel_i5_1235u/packaging:new_bundle",0.8534,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14283824090,hp_15_6_laptop_intel_core,"hp_15_6_laptop_intel_core/config:32gb_1024gb_hp_victus_gaming_laptop,_15.6""_144hz_fhd,_8-core_intel_i5-13420h,_nvidia_rtx_4050_6gb_gpu,_32gb_ram,_1tb_ssd,_backlit_kb,_wifi_6,_webcam,_keypad,_usb-c,_3-in-1_essential_gaming_bundle,_win_11_pro/size:15.6/silicon:intel_i5_13420h_nvidia_rtx_4050/packaging:new_bundle",0.8501,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_13167803433,colour talk_14_1_student_laptop_2024,"colour talk_14_1_student_laptop_2024/config:512gb_512gb_14.1_""_student_laptop_computer_office_2024_windows_11_pro_6gb_ram_512gb_ssd_(2.6_ghz_intel_celeron_n4000_processor_)notbook_laptop_fhd_graphics_card_suitable_for_work_business/size:14.1/silicon:amd_ryzen7_4000/packaging:new",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_13631016702,dell_inspiron_16_touchscreen_laptop_16,"dell_inspiron_16_touchscreen_laptop_16/config:64gb_2048gb_dell_inspiron_16_business_laptop,_16""_fhd+_display,_amd_ryzen_7-8840u,_64gb_ddr5_ram,_2tb_ssd,_wi-fi_6e,_backlit_kb,_windows_11_pro/size:16/silicon:amd_ryzen7/packaging:new_bundle",0.8532,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_14812751232,akocrsiy_15_6_laptop_computer_12gb,"akocrsiy_15_6_laptop_computer_12gb/config:12gb_512gb_akocrsiy_15.6_laptop_computer,_12gb_ram_512gb_ssd,_intel_alder_lake_n95_(up_to_3.4ghz),_windows_11_pro_laptop,_for_student,_home_office,_business/size:15.6/silicon:intel_i5_1334u/packaging:new",0.8417,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
tgt_92610962,hp_stream_14_hd_lightweight_laptop,"hp_stream_14_hd_lightweight_laptop/config:8gb_8gb_hp_inc._chromebook_laptop_computer_14""_fhd_intel_core_i3_8_gb_memory;_128_gb_ufs/size:14/silicon:intel_i3",0.8457,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_89192855,lenovo_15_6_fhd_celeron_n4500,"lenovo_15_6_fhd_celeron_n4500/config:4gb_4gb_lenovo_ideapad_3i_14""_laptop_intel_celeron_n4020_4gb_64gb_emmc_chrome_os_-_manufacturer_refurbished/size:14/silicon:intel_i3_4120u/packaging:refurbished",0.8405,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
bby_6618657,dell_inspiron_2_in_1_14,dell_inspiron_2_in_1_14/config:16gb_16gb_ice/size:14/silicon:intel_i7_1360p/packaging:bundle,0.8522,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_1002332684,dell_inspiron_15_3000_3520_15,"dell_inspiron_15_3000_3520_15/config:32gb_32gb_dell_precision_5560_laptop,_core_i7-11850h_2.5ghz,_32gb,_2tb_ssd,_15.6""_fhd,_win11p64,_cam,_nvidia_rtx_a2000_4gb,_manufacturer_refurbished/size:15.5/silicon:intel_i7/packaging:refurbished",0.8472,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_1002332686,dell_inspiron_15_3000_3520_15,"dell_inspiron_15_3000_3520_15/config:64gb_64gb_dell_precision_7550_laptop,_core_i7-10750h_2.6ghz,_64gb,_1gb_ssd,_15.6""_fhd,_win11p64,_webcam,_nvidia_quadro_t1000_4gb,_manufacturer_refurbished/size:15.5/silicon:intel_i7/packaging:refurbished",0.8473,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_1002332727,dell_precision_7740_laptop_xeon_e,"dell_precision_7740_laptop_xeon_e/config:64gb_64gb_dell_precision_7760_laptop,_core_i7-11850h_2.5ghz,_64gb,_1tb_ssd,_17.3""_fhd,_win11p64,_cam,_nvidia_rtx_a3000_6gb,_manufacturer_refurbished/size:17.5/silicon:intel_i7/packaging:refurbished",0.8562,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_1002332730,dell_inspiron_15_3000_3520_15,"dell_inspiron_15_3000_3520_15/config:128gb_128gb_dell_precision_7560_laptop,_core_i7-11850h_2.5ghz,_128gb,_2tb_ssd,_15.6""_fhd,_win11p64,_cam,_nvidia_quadro_t1200_4gb,_manufacturer_refurbished/size:15.5/silicon:intel_i7/packaging:refurbished",0.8473,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
tgt_92870142,roku_smart_tv_55_inch_plus,roku_smart_tv_55_inch_plus/config:16gb_32gb_roku_55r4a5r_55_inch_class_4k_hdr_led_select_series_smart_tv/size:55/silicon:apple_m3,0.8494,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
